zone,corridor,start_dow,hour_block,start_week,event_count,high_impact_count,avg_impact_score,avg_duration,peak_hour_pct,rain_pct,fog_pct,avg_visibility,avg_lane_block,road_closure_pct,tech_hub_pct,corroborated_pct,ipl_pct,holiday_pct,current_high_impact,target_next_week_high_impact,ewma_event_count,ewma_high_impact_count,ewma_avg_impact_score,lag1_event_count,lag2_event_count,lag4_event_count,lag1_high_impact_count,lag2_high_impact_count,lag4_high_impact_count,roll3_event_count,event_volatility,event_count_trend,high_impact_trend,bucket_sparsity,zone_enc,corridor_enc,risk_proba,risk_label
North Zone 2,Bellary Road 2,2.0,8.0,10,1,1,,,0.0,0.0,0.0,0.3,1.5,0.0,0.0,0.0,0.0,0.0,0,0,2.14483642578125,1.3655242919921875,0.817709115581915,1.0,5.0,1.0,1.0,3.0,1.0,2.6666666666666665,1.8929694486000912,-4.0,-2.0,0,5,3,0.11907028599600683,LOW
West Zone 2,West of Chord Road,4.0,0.0,10,1,1,,,0.0,0.0,0.0,0.9,3.0,0.0,0.0,0.0,0.0,1.0,0,0,1.0039176940917969,0.7568168640136719,0.2932745901093524,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,9,21,0.09338813933567103,LOW
West Zone 2,West of Chord Road,4.0,4.0,10,1,1,,,1.0,0.0,0.0,1.0,2.5,0.0,0.0,0.0,0.0,1.0,0,0,1.017578125,0.6932106018066406,0.19198217463270822,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,9,21,0.08393955676110865,LOW
West Zone 2,West of Chord Road,6.0,4.0,10,1,1,,,0.0,0.0,0.0,0.9,3.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0000686645507812,0.4909891039133072,0.14728724232678667,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,-1.0,0,9,21,0.06005628101426069,LOW
West Zone 2,West of Chord Road,3.0,8.0,10,1,0,1.1853,39.9,0.0,0.0,0.0,0.3,2.5,1.0,0.0,0.0,0.0,0.0,0,0,1.453857421875,1.26220703125,1.4711527153327513,1.0,2.0,2.0,1.0,2.0,0.0,1.6666666666666667,0.5,-1.0,-1.0,0,9,21,0.1154245126652456,LOW
East Zone 1,ORR East 2,2.0,0.0,10,1,1,2.34,778.4,0.0,0.0,0.0,0.9,1.0,0.0,1.0,0.0,0.0,0.0,0,0,1.252078354358673,1.002045452594757,2.311612439169607,1.0,2.0,1.0,1.0,1.0,1.0,1.3333333333333333,0.5,-1.0,0.0,0,2,13,0.037624252545876924,LOW
East Zone 1,ORR East 1,4.0,4.0,10,1,0,0.301,50.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,1.001220703125,0.552734375,0.7347618900714389,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,2,12,0.17548994514752952,LOW
West Zone 1,Magadi Road,2.0,4.0,10,1,0,0.0942,13.8,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.25244140625,1.24365234375,0.49267875324675325,1.0,2.0,1.0,1.0,2.0,1.0,1.3333333333333333,0.5,-1.0,-1.0,0,8,9,0.03160430645028506,LOW
North Zone 2,Bellary Road 1,6.0,0.0,10,1,0,0.5419,74.1,0.0,0.0,0.0,0.9,1.5,0.0,0.0,0.0,0.0,0.0,0,0,1.0449858978682953,1.0290535339099534,0.3526611714288247,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,5,2,0.4994814819247167,MEDIUM
East Zone 1,ORR East 1,4.0,0.0,11,1,0,1.1919,97.8,0.0,0.0,0.0,1.0,2.5,0.0,1.0,0.0,0.0,0.0,0,0,1.3284468222409487,0.2971954606473446,0.6828326454199767,1.0,2.0,1.0,0.0,0.0,1.0,1.3333333333333333,0.5,-1.0,0.0,0,2,12,0.052073819553430836,LOW
North Zone 2,Bellary Road 2,2.0,8.0,11,1,1,,,1.0,0.0,0.0,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0,0,1.572418212890625,1.1827621459960938,0.817709115581915,1.0,1.0,2.0,1.0,1.0,0.0,2.3333333333333335,1.8929694486000912,0.0,0.0,0,5,3,0.37385889373788045,MEDIUM
Central Zone 2,Non-corridor,0.0,4.0,11,4,2,0.5213,81.75,0.25,0.0,0.0,0.825,1.875,0.0,0.5,0.0,0.0,0.0,0,0,3.453125,1.66015625,0.2771093792797784,3.0,4.0,3.0,1.0,2.0,1.0,4.0,0.9574271077563381,-1.0,-1.0,0,1,11,0.6983760621335333,HIGH
North Zone 2,Bellary Road 1,6.0,0.0,11,2,2,,,0.0,0.0,0.0,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0,0,1.0224929489341477,0.5145267669549767,0.5295225343755373,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,-1.0,0,5,2,0.24794786201200028,LOW
Central Zone 2,Mysore Road,0.0,8.0,11,4,2,0.98045,101.75,0.5,0.0,0.0,0.975,1.5,0.0,0.0,0.0,0.0,0.0,0,0,1.25,0.6875,0.40624736842105263,1.0,2.0,1.0,1.0,0.0,0.0,1.3333333333333333,0.5,-1.0,1.0,0,1,10,0.3120805823081604,MEDIUM
Central Zone 2,Non-corridor,0.0,0.0,11,4,0,0.35459999999999997,104.95,0.0,0.0,0.0,0.825,1.375,0.25,0.0,0.0,0.0,0.0,0,0,1.53125,0.90625,0.27979473684210526,1.0,1.0,2.0,0.0,1.0,2.0,2.0,1.4142135623730951,0.0,-1.0,0,1,11,0.5015478686391395,MEDIUM
West Zone 2,West of Chord Road,4.0,4.0,11,1,0,0.02,4.1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0087890625,0.8466053009033203,0.19198217463270822,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,9,21,0.06658299442981254,LOW
South Zone 2,Hosur Road,1.0,8.0,11,2,0,0.8263,88.05,0.0,0.0,0.0,0.9,2.0,0.0,0.0,0.0,0.0,0.0,0,0,1.375,1.0625,1.4082157894736844,1.0,2.0,1.0,1.0,1.0,1.0,1.6666666666666667,0.5773502691896257,-1.0,0.0,0,7,7,0.16916757965232013,LOW
Central Zone 2,Non-corridor,2.0,4.0,11,3,2,0.6612,99.8,0.0,0.0,0.0,0.9666666666666667,2.1666666666666665,0.0,0.6666666666666666,0.0,0.0,0.0,0,0,5.016754220060562,2.6673863845929375,0.1485944912423046,7.0,3.0,2.0,3.0,2.0,2.0,4.333333333333333,2.217355782608345,4.0,1.0,0,1,11,0.715010812023184,HIGH
West Zone 1,Tumkur Road,1.0,4.0,11,1,1,,,0.0,0.0,0.0,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0,0,1.6094970703125,0.982666015625,0.3142529509865298,1.0,3.0,2.0,0.0,3.0,1.0,1.6666666666666667,0.9574271077563381,-2.0,-3.0,0,8,19,0.16591035066635207,LOW
Central Zone 2,Non-corridor,0.0,12.0,11,2,1,0.1792,71.7,0.0,0.0,0.0,1.0,1.25,0.0,0.5,0.0,0.0,0.0,0,0,2.9375,2.15625,0.09688676737160119,4.0,2.0,2.0,3.0,1.0,2.0,2.6666666666666665,1.0,2.0,2.0,0,1,11,0.6095092604342305,HIGH
Central Zone 2,Non-corridor,5.0,8.0,11,5,3,0.72375,87.44999999999999,0.8,0.0,0.0,0.96,2.3,0.0,0.2,0.0,0.0,0.0,1,0,4.789476315355371,3.0775216744315106,0.3987495490617985,6.0,3.0,4.0,3.0,3.0,3.0,4.666666666666667,1.2909944487358056,3.0,0.0,0,1,11,0.718159128334034,HIGH
North Zone 2,Bellary Road 1,0.0,8.0,11,1,0,0.3051,29.8,1.0,0.0,0.0,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0,0,1.25,1.25,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.3333333333333333,0.5773502691896257,-1.0,-1.0,0,5,2,0.10709578866812551,LOW
West Zone 1,Magadi Road,2.0,4.0,11,1,1,,,0.0,0.0,0.0,0.9,2.5,0.0,0.0,0.0,0.0,0.0,0,0,1.126220703125,0.621826171875,0.11025800038112873,1.0,1.0,1.0,0.0,1.0,1.0,1.3333333333333333,0.5,0.0,-1.0,0,8,9,0.28279907953852945,LOW
Central Zone 2,Mysore Road,3.0,0.0,11,3,2,0.3261,22.3,0.0,0.0,0.0,0.7666666666666666,3.0,0.0,0.0,0.0,0.0,0.0,0,0,1.5126048674265888,1.2436839013864827,0.48322989240897146,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.9574271077563381,-1.0,0.0,0,1,10,0.33004166898356063,MEDIUM
West Zone 2,West of Chord Road,3.0,8.0,11,1,1,,,0.0,0.0,0.0,0.9,2.5,0.0,0.0,0.0,0.0,0.0,0,0,1.2269287109375,0.631103515625,1.3568116291996508,1.0,1.0,2.0,0.0,1.0,2.0,1.3333333333333333,0.5773502691896257,0.0,-1.0,0,9,21,0.024349494836670475,LOW
Central Zone 2,Mysore Road,1.0,0.0,11,4,4,,,0.0,0.0,0.0,0.8,2.5,0.0,0.0,0.0,0.0,0.0,1,0,1.3419036865234375,0.7541580200195312,0.9920318913185414,1.0,2.0,2.0,1.0,0.0,1.0,1.3333333333333333,0.5773502691896257,-1.0,1.0,0,1,10,0.27306761602370727,LOW
West Zone 1,Tumkur Road,6.0,0.0,11,2,0,0.6435,54.849999999999994,0.0,0.0,0.0,1.0,2.25,0.0,0.0,0.0,0.0,0.0,0,0,1.0784976710274634,0.4174480609582205,0.226737902067362,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,-1.0,0,8,19,0.33659266956058503,MEDIUM
West Zone 1,Tumkur Road,5.0,20.0,11,1,0,1.4467,118.7,0.0,0.0,0.0,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0,0,1.125,0.75,0.80398,1.0,1.0,1.0,1.0,0.0,1.0,1.3333333333333333,0.5,0.0,1.0,0,8,19,0.1025200975502794,LOW
North Zone 2,Bellary Road 1,0.0,12.0,11,1,1,,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,2,0.11080523767944106,LOW
Central Zone 2,Non-corridor,0.0,8.0,11,2,1,0.949,119.4,1.0,0.0,0.0,0.65,2.75,0.0,0.0,0.0,0.0,0.0,0,0,1.40625,0.9375,0.14818852631578944,1.0,2.0,2.0,1.0,1.0,2.0,1.3333333333333333,0.5773502691896258,-1.0,0.0,0,1,11,0.15485830304915188,LOW
North Zone 2,ORR North 2,2.0,8.0,11,1,1,,,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.01611328125,1.00830078125,0.24190755501665823,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,5,15,0.440871953491005,MEDIUM
Central Zone 2,Mysore Road,6.0,0.0,11,2,2,,,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,2.204743688300735,1.6410352457094612,1.3432213430505275,3.0,1.0,1.0,2.0,1.0,1.0,2.0,0.9574271077563381,2.0,1.0,0,1,10,0.3048264297133243,MEDIUM
West Zone 1,Tumkur Road,6.0,12.0,11,1,1,,,0.0,0.0,0.0,0.3,2.5,0.0,0.0,0.0,0.0,0.0,0,0,1.35976180434227,0.6404537227936089,0.6630047463929638,1.0,2.0,1.0,1.0,0.0,0.0,1.3333333333333333,0.5000000000000007,-1.0,1.0,0,8,19,0.10391464517775477,LOW
East Zone 1,ORR East 2,4.0,0.0,11,1,0,0.0424,8.7,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,1.0000047686337585,1.000000953907385,2.70987126541253,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,2,13,0.035115507086167556,LOW
West Zone 1,Tumkur Road,1.0,20.0,11,2,1,1.1349,77.6,0.0,0.0,0.0,0.95,2.0,0.5,0.0,0.0,0.0,0.0,0,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,8,19,0.19221074973746702,LOW
Central Zone 2,Non-corridor,2.0,0.0,11,4,2,0.10355,30.95,0.0,0.0,0.0,1.0,2.25,0.0,0.75,0.0,0.0,0.0,0,1,4.936614866766945,2.9186726461226726,0.18402093742512451,5.0,5.0,7.0,4.0,1.0,5.0,4.666666666666667,1.2583057392117887,0.0,3.0,0,1,11,0.718159128334034,HIGH
Central Zone 2,Non-corridor,1.0,20.0,11,2,1,0.0075,1.2,0.0,0.0,0.0,1.0,1.75,0.5,0.0,0.0,0.0,0.0,0,0,1.0,0.9609375,0.7135052631578946,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,1,11,0.11575877947626811,LOW
West Zone 1,Tumkur Road,0.0,8.0,11,1,1,,,1.0,0.0,0.0,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0,0,1.125,0.84375,0.6693984,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,8,19,0.36893016663421047,MEDIUM
Central Zone 1,Old Airport Road,1.0,4.0,11,1,0,0.0156,1.3,0.0,0.0,0.0,0.3,2.5,0.0,1.0,0.0,0.0,0.0,0,0,1.0,0.5,0.1245,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,0,0,17,0.05167945282400552,LOW
West Zone 1,Tumkur Road,0.0,4.0,11,1,0,0.2413,19.8,0.0,0.0,0.0,0.9,2.5,0.0,0.0,0.0,0.0,0.0,0,0,1.25,0.5,0.15636,1.0,2.0,0.0,1.0,0.0,0.0,1.3333333333333333,0.5773502691896257,-1.0,1.0,0,8,19,0.09458450550517078,LOW
Central Zone 2,Mysore Road,4.0,4.0,11,2,2,,,0.5,0.0,0.0,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0,1,1.6015968882790865,1.3815262379242164,2.645682762059424,2.0,1.0,2.0,2.0,1.0,1.0,1.3333333333333333,0.5773502691896257,1.0,1.0,0,1,10,0.40835049759443554,MEDIUM
North Zone 2,Bellary Road 2,6.0,8.0,11,1,1,,,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0,0,1.5781371617432853,0.9467431587937867,0.6974975743821114,2.0,1.0,2.0,1.0,1.0,2.0,1.3333333333333333,0.5773502691896257,1.0,0.0,0,5,3,0.2758185385004097,LOW
North Zone 1,ORR North 1,4.0,4.0,11,1,0,0.1843,37.8,0.0,0.0,0.0,0.9,1.0,0.0,1.0,0.0,0.0,0.0,0,0,1.257843628525734,0.7320519685745239,0.5711040287147264,1.0,2.0,1.0,1.0,0.0,1.0,1.3333333333333333,0.5,-1.0,1.0,0,4,14,0.1771845070142124,LOW
North Zone 1,ORR North 1,4.0,0.0,11,4,4,,,0.0,0.0,0.0,0.775,1.5,0.0,0.25,0.0,0.0,0.0,1,0,1.1255498547106981,0.5783553142100573,0.9514613579309538,1.0,1.0,3.0,0.0,1.0,3.0,1.0,1.0,0.0,-1.0,0,4,14,0.08376795338284004,LOW
North Zone 2,Bellary Road 2,3.0,0.0,11,3,1,0.25225,52.85,0.0,0.0,0.0,1.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.0,0,0,1.6651783231645823,1.3828191999346018,0.9732861506000682,2.0,1.0,1.0,2.0,0.0,1.0,1.6666666666666667,0.5773502691896257,1.0,2.0,0,5,3,0.24421972123316515,LOW
North Zone 2,Bellary Road 1,0.0,0.0,11,2,2,,,0.0,0.0,0.0,0.3,3.0,0.0,0.0,0.0,0.0,0.0,0,0,1.125,1.125,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3333333333333333,0.5,0.0,0.0,0,5,2,0.312308604666361,MEDIUM
West Zone 1,Magadi Road,2.0,8.0,11,1,0,0.5648,33.1,1.0,0.0,0.0,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0,0,1.08209228515625,0.5562744140625,0.5098234152683716,1.0,1.0,2.0,0.0,1.0,2.0,1.0,0.5,0.0,-1.0,0,8,9,0.3301815632816725,MEDIUM
West Zone 1,Magadi Road,3.0,12.0,11,1,1,1.6826,153.4,0.0,0.0,0.0,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0,0,1.0078125,0.912109375,0.8208359578947367,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,8,9,0.07245626307361465,LOW
Central Zone 2,Non-corridor,5.0,4.0,11,1,0,0.7116,126.5,0.0,0.0,0.0,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0,0,4.869752172751172,3.7510504138928153,0.5833883132388298,6.0,4.0,5.0,4.0,4.0,4.0,4.333333333333333,1.2909944487358058,2.0,0.0,0,1,11,0.718159128334034,HIGH
Central Zone 2,Mysore Road,0.0,4.0,11,2,1,0.5119,25.0,1.0,0.0,0.0,0.6,2.75,0.0,0.0,0.0,0.0,0.0,0,0,1.75,0.75,0.41109,2.0,2.0,0.0,1.0,0.0,0.0,1.6666666666666667,0.5773502691896257,0.0,1.0,0,1,10,0.24494783058630182,LOW
West Zone 1,Magadi Road,4.0,8.0,11,2,1,0.3083,25.3,0.0,0.0,0.0,0.65,2.5,0.0,0.0,0.0,0.0,0.0,0,0,1.0454151667654514,0.9552341476082802,1.4878452109320408,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,8,9,0.14258780515918118,LOW
South Zone 2,Bannerghata Road,4.0,12.0,11,1,0,0.2186,29.9,0.0,0.0,0.0,0.9,1.5,0.0,0.0,0.0,0.0,0.0,0,1,1.251953125,0.396484375,0.24028524764542933,1.0,1.0,1.0,0.0,1.0,0.0,1.6666666666666667,1.0,0.0,-1.0,0,7,1,0.5159502060106954,MEDIUM
North Zone 2,Bellary Road 1,3.0,4.0,11,1,0,0.4317,25.3,1.0,0.0,0.0,0.9,2.5,0.0,0.0,0.0,0.0,0.0,0,0,1.5058670043945312,1.0936734676361084,0.7016329850242446,1.0,3.0,1.0,1.0,2.0,1.0,1.6666666666666667,1.0,-2.0,-1.0,0,5,2,0.18813654712935898,LOW
Central Zone 2,Non-corridor,4.0,12.0,11,1,0,0.0637,10.2,0.0,0.0,0.0,0.9,2.5,0.0,0.0,0.0,0.0,0.0,0,1,4.723459825297675,2.3469371973083413,0.6824045891884134,6.0,2.0,6.0,3.0,0.0,4.0,4.666666666666667,2.0,4.0,3.0,0,1,11,0.718159128334034,HIGH
Central Zone 2,Non-corridor,3.0,4.0,11,4,1,0.16196666666666668,28.133333333333336,0.0,0.0,0.0,0.95,2.5,0.0,0.0,0.0,0.0,0.0,0,1,3.6764870009502792,1.5641034457900707,0.28014874492705394,3.0,5.0,4.0,1.0,2.0,1.0,3.6666666666666665,0.9574271077563381,-2.0,-1.0,0,1,11,0.718159128334034,HIGH
North Zone 2,Bellary Road 1,3.0,8.0,11,1,1,,,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.0,0,0,2.9718965608917642,1.9803610359376762,1.4682292447849532,3.0,4.0,2.0,2.0,3.0,1.0,3.0,0.9574271077563382,-1.0,-1.0,0,5,2,0.0478314608830886,LOW
South Zone 2,Hosur Road,1.0,12.0,11,1,1,,,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.25,0.8710263157894736,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,0,7,7,0.10227491171934025,LOW
East Zone 1,ORR East 1,2.0,12.0,11,1,0,0.0414,3.4,0.0,0.0,0.0,1.0,2.5,0.0,1.0,0.0,0.0,0.0,0,0,1.0,0.9375,1.355115789473684,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,2,12,0.04357944787456846,LOW
East Zone 1,ORR East 1,2.0,8.0,11,2,1,0.5291,27.2,1.0,0.0,0.0,0.65,2.75,0.0,0.0,0.0,0.0,0.0,0,0,1.5625,1.359375,1.2546310360110802,2.0,1.0,2.0,2.0,1.0,1.0,1.3333333333333333,0.5773502691896257,1.0,1.0,0,2,12,0.26521733620780336,LOW
North Zone 2,Bellary Road 1,5.0,0.0,11,1,1,,,0.0,0.0,0.0,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0,0,2.0327797085672215,1.8754093618960672,0.581941311583148,2.0,2.0,1.0,2.0,2.0,1.0,2.3333333333333335,0.816496580927726,0.0,0.0,0,5,2,0.21470220456669778,LOW
North Zone 1,ORR North 1,4.0,12.0,11,2,1,0.3614,29.9,0.0,0.0,0.0,0.9,2.5,0.0,0.5,0.0,0.0,0.0,0,0,1.09375,0.4189453125,0.3068355164794383,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,-1.0,0,4,14,0.4457115551751234,MEDIUM
North Zone 1,ORR North 1,6.0,4.0,11,1,1,,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.2822572016739286,1.1981720780022442,0.9254552904115813,1.0,2.0,1.0,1.0,2.0,0.0,1.3333333333333333,0.5,-1.0,-1.0,0,4,14,0.042506170974353656,LOW
North Zone 1,ORR North 1,4.0,8.0,11,2,2,1.815,124.1,0.0,0.0,0.0,0.95,3.0,0.0,0.0,0.0,0.0,0.0,0,0,3.0785694122314453,2.820375442504883,0.3923107644261006,2.0,7.0,2.0,2.0,6.0,2.0,3.3333333333333335,2.7080128015453204,-5.0,-4.0,0,4,14,0.2070172826963835,LOW
North Zone 2,Bellary Road 1,5.0,8.0,11,1,1,,,0.0,0.0,0.0,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0,0,1.0783385158407626,0.4601325239602506,0.3003472060725382,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.5,0.0,-1.0,0,5,2,0.36364063109532746,MEDIUM
Central Zone 1,Old Madras Road,0.0,8.0,11,1,1,,,1.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,18,0.028546748190262466,LOW
Central Zone 1,Old Madras Road,1.0,0.0,11,2,2,,,0.0,0.0,0.0,0.65,2.5,0.0,0.0,0.0,0.0,0.0,0,1,1.5,0.6171875,0.420707504531722,1.0,3.0,1.0,1.0,0.0,1.0,1.6666666666666667,1.0,-2.0,1.0,0,0,18,0.5093455246959339,MEDIUM
North Zone 2,ORR North 2,1.0,0.0,11,1,1,,,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.28125,0.65625,0.8126947368421052,1.0,2.0,1.0,0.0,2.0,1.0,1.3333333333333333,0.5,-1.0,-2.0,0,5,15,0.08557990346805183,LOW
South Zone 1,ORR West 1,6.0,0.0,11,1,1,,,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,1.1269866228103638,0.5141855776309967,0.12886428311378148,1.0,1.0,1.0,0.0,1.0,0.0,1.3333333333333333,0.5,0.0,-1.0,0,6,16,0.17112652251502677,LOW
Central Zone 2,Non-corridor,1.0,8.0,11,3,2,0.316,137.9,0.0,0.0,0.0,0.7333333333333334,1.5,0.0,0.3333333333333333,0.0,0.0,0.0,0,1,2.0650001764297485,1.481506109237671,0.1974777044188198,1.0,2.0,5.0,1.0,2.0,2.0,2.6666666666666665,2.0615528128088303,-1.0,-1.0,0,1,11,0.7172740121448937,HIGH
North Zone 2,Bellary Road 2,1.0,0.0,11,1,1,,,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0,0,1.40625,1.40625,2.6754,1.0,2.0,1.0,1.0,2.0,1.0,1.6666666666666667,0.5773502691896257,-1.0,-1.0,0,5,3,0.056406560719317975,LOW
Central Zone 2,Non-corridor,4.0,0.0,11,8,5,0.07723333333333333,30.133333333333336,0.0,0.0,0.0,0.975,2.1875,0.25,0.25,0.0,0.0,0.0,1,0,12.51637949901827,9.219560924286025,0.41396661208078445,20.0,5.0,9.0,15.0,4.0,5.0,9.666666666666666,7.32575365861197,15.0,11.0,0,1,11,0.718159128334034,HIGH
Central Zone 2,Mysore Road,5.0,4.0,11,2,0,0.60015,49.75,0.5,0.0,0.0,0.95,2.25,0.0,0.0,0.0,0.0,0.0,0,0,1.25742343446121,0.8138491467167228,0.3224124056299062,1.0,1.0,3.0,1.0,0.0,0.0,1.3333333333333333,0.9574271077563381,0.0,1.0,0,1,10,0.5736245775670347,MEDIUM
West Zone 1,Tumkur Road,3.0,0.0,11,2,2,,,0.0,0.0,0.0,0.95,2.25,0.0,0.0,0.0,0.0,0.0,0,0,1.875122296391055,1.594171366887167,0.18219473914589757,2.0,1.0,1.0,2.0,0.0,1.0,2.3333333333333335,1.4142135623730951,1.0,2.0,0,8,19,0.4329010267498698,MEDIUM
South Zone 2,Bannerghata Road,4.0,0.0,11,1,1,,,0.0,0.0,0.0,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.042999267578125,0.7285232543945312,1.1091546866588242,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,7,1,0.0834435464123765,LOW
South Zone 2,Bannerghata Road,5.0,8.0,11,3,3,,,0.0,0.0,0.0,1.0,2.1666666666666665,0.0,0.0,0.0,0.0,0.0,1,0,1.000244140625,0.9220218658447266,0.6838373364187879,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,7,1,0.23561624523685884,LOW
Central Zone 1,Old Madras Road,6.0,0.0,11,2,2,,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,2.5093499631329905,2.230447903660661,0.6491590837878118,3.0,2.0,1.0,3.0,1.0,1.0,2.6666666666666665,0.9574271077563381,1.0,2.0,0,0,18,0.5956483322140712,MEDIUM
North Zone 2,Bellary Road 1,5.0,20.0,11,1,0,0.2498,20.5,0.0,0.0,0.0,0.3,1.0,1.0,0.0,0.0,0.0,0.0,0,0,1.0,0.71875,1.0268897280966767,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,5,2,0.19418649797043802,LOW
North Zone 2,Bellary Road 1,6.0,4.0,11,4,3,0.8556,175.5,0.5,0.0,0.0,0.95,1.125,0.0,0.0,0.0,0.0,0.0,1,0,1.4559331091006698,0.7263412205479582,0.7734280202426259,1.0,1.0,2.0,0.0,1.0,1.0,2.0,1.4142135623730951,0.0,-1.0,0,5,2,0.1639665637297947,LOW
Central Zone 2,Non-corridor,3.0,12.0,11,4,3,0.4963,79.4,0.0,0.0,0.0,0.975,2.125,0.5,0.0,0.0,0.0,0.0,1,0,14.582888838552034,11.109520349932106,0.601648697270152,26.0,3.0,1.0,21.0,1.0,0.0,11.333333333333334,11.615363389350618,23.0,20.0,0,1,11,0.7183114868436348,HIGH
Central Zone 2,Non-corridor,5.0,16.0,11,2,1,0.2607,70.1,0.5,0.0,0.0,0.95,2.25,0.0,0.5,0.0,0.0,0.0,0,0,1.5874710120260715,1.521979931741953,1.5592655686596042,2.0,1.0,1.0,2.0,1.0,1.0,1.3333333333333333,0.5,1.0,1.0,0,1,11,0.46999090328086224,MEDIUM
Central Zone 2,Non-corridor,5.0,12.0,11,3,3,,,0.0,0.0,0.0,0.7666666666666666,2.8333333333333335,0.0,0.3333333333333333,0.0,0.0,0.0,1,0,5.535773176039983,2.4406675221908465,0.7309656884500402,9.0,2.0,3.0,3.0,2.0,3.0,4.0,3.593976442141304,7.0,1.0,0,1,11,0.718159128334034,HIGH
