id,event_type,latitude,longitude,endlatitude,endlongitude,address,end_address,event_cause,requires_road_closure,start_datetime,end_datetime,status,authenticated,modified_datetime,map_file,direction,description,veh_type,veh_no,corridor,priority,cargo_material,reason_breakdown,age_of_truck,created_date,route_path,client_id,created_by_id,last_modified_by_id,assigned_to_police_id,citizen_accident_id,comment,police_station,meta_data,kgid,resolved_at_address,resolved_at_latitude,resolved_at_longitude,closed_by_id,closed_datetime,resolved_by_id,resolved_datetime,gba_identifier,zone,junction
FKID005046,planned,12.9695049,77.7006885,0,0,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",,construction,FALSE,2023-12-15 21:01:38.834+00,2023-12-16 09:05:46+00,closed,yes,2023-12-16 09:35:47.929667+00,,,[LOCATION] towards [LOCATION] and karthiknagara towards marathhalli traffic movement will be slow due to metrostation piller work,,,ORR East 2,High,NULL,NULL,NULL,2023-12-15 21:02:40.077292+00,NULL,1,FKUSR00043,FKUSR00001,NULL,NULL,NULL,HAL Old Airport,NULL,FKKG000037,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bengaluru East Corporation,East Zone 1,NULL
FKID005047,unplanned,13.0447135,77.5828156,0,0,"Outer Ring Road, Abdul Patel Syed Layout, Bhoopasandra, RMV Stage 2, Bengaluru, Karnataka. Pin-560094 (India)",,construction,FALSE,2024-01-27 06:22:23.831+00,NULL,active,yes,2024-01-27 06:31:49.066838+00,,,BWSSB AND KRIDE WORK AT [LOCATION] HEBBAL CIRCLE TO BHADRAPP LAYOUT SIR TRAFFIC MOMENTS SLOW MOVING SIR,,,ORR North 2,High,NULL,NULL,NULL,2024-01-27 06:29:20.808996+00,NULL,1,FKUSR00026,FKUSR00001,NULL,NULL,NULL,Kodigehalli,NULL,FKKG000022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
FKID005048,unplanned,13.0114761,77.6158094,0,0,"Nagawara Main Road, Bilal Nagar, Pillanna Garden, Bengaluru, Karnataka. Pin-560045 (India)",,vehicle_breakdown,FALSE,2023-12-15 21:42:21.701+00,NULL,closed,yes,2023-12-15 22:07:39.957207+00,,,Starting problem sir,bmtc_bus,FKN00GL2247,Non-corridor,Low,NULL,NULL,NULL,2023-12-15 21:44:29.799216+00,NULL,1,FKUSR01576,FKUSR00001,NULL,NULL,NULL,K.G. Halli,NULL,FKKG001488,NULL,NULL,NULL,FKUSR01576,2023-12-15 22:07:39.956656+00,NULL,NULL,Bengaluru North Corporation,North Zone 1,NULL
FKID005049,unplanned,13.02419,77.585095,0,0,"Bellary Road, HGH Layout, Ganga Nagar, Bengaluru, Karnataka. Pin-560032 (India)",,vehicle_breakdown,FALSE,2024-01-14 03:02:26.398+00,NULL,closed,yes,2024-01-14 05:35:47.954031+00,,,,heavy_vehicle,FKN00GL2530,Bellary Road 1,High,NULL,NULL,NULL,2024-01-14 03:03:53.026356+00,NULL,1,FKUSR00395,FKUSR00001,NULL,NULL,NULL,R.T. Nagar,NULL,FKKG000385,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bengaluru North Corporation,North Zone 2,NULL
FKID005050,unplanned,13.0248967,77.5852933,0,0,"Bellary Road, HGH Layout, Ganga Nagar, Bengaluru, Karnataka. Pin-560032 (India)",,vehicle_breakdown,FALSE,2024-01-14 02:56:18.533+00,NULL,closed,yes,2024-01-14 05:35:47.9318+00,,,,heavy_vehicle,FKN00GL2530,Bellary Road 1,High,NULL,NULL,NULL,2024-01-14 03:01:18.816291+00,NULL,1,FKUSR00395,FKUSR00001,NULL,NULL,NULL,R.T. Nagar,NULL,FKKG000385,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bengaluru North Corporation,North Zone 2,NULL
FKID005051,unplanned,12.8536781,77.5886266,0,0,"Bannerghatta Main Road, Dawoodi Bohra Colony, Gottigere, Bengaluru, Karnataka. Pin-560083 (India)",,pot_holes,FALSE,2023-12-15 22:21:21.283+00,NULL,active,yes,2023-12-15 22:24:41.351103+00,,,,,,Non-corridor,Low,NULL,NULL,NULL,2023-12-15 22:23:19.288622+00,NULL,1,FKUSR01352,FKUSR00001,NULL,NULL,NULL,Hulimavu,NULL,FKKG001408,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bengaluru South Corporation,South Zone 1,NULL
FKID005052,unplanned,12.9966811,77.5847663,0,0,"Sankey Road, RV Layout, Seshadripuram, Bengaluru, Karnataka. Pin-560020 (India)",,vehicle_breakdown,FALSE,2024-01-27 18:54:07.153+00,NULL,closed,yes,2024-01-27 21:35:47.771482+00,,,Cement mixer vehicle Right side weel puncher sir,heavy_vehicle,FKN00GL2531,Bellary Road 1,High,NULL,NULL,NULL,2024-01-27 18:57:23.044782+00,NULL,1,FKUSR00646,FKUSR00001,NULL,NULL,NULL,High ground,NULL,FKKG000631,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
FKID005053,unplanned,12.8558281,77.5891032,0,0,"Bannerghatta Main Road, Hexa Skyline, Bohra Colony, Gottigere, Bengaluru, Karnataka. Pin-560083 (India)",,pot_holes,FALSE,2023-12-15 22:30:35.168+00,NULL,active,yes,2023-12-15 22:38:21.708219+00,,,,,,Bannerghata Road,High,NULL,NULL,NULL,2023-12-15 22:31:56.346365+00,NULL,1,FKUSR01352,FKUSR00001,NULL,NULL,NULL,Hulimavu,NULL,FKKG001408,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bengaluru South Corporation,South Zone 1,NULL
FKID005054,unplanned,13.0031856,77.6817413,0,0,"MBT Road, ITI Data Center, Dooravani Nagar, Bengaluru, Karnataka. Pin-560016 (India)",,road_conditions,FALSE,2023-12-15 22:40:58.56+00,NULL,closed,no,2023-12-15 23:06:37.154429+00,,,PC=19132,,,ORR East 2,High,NULL,NULL,NULL,2023-12-15 22:42:19.611638+00,NULL,1,FKUSR00342,FKUSR00001,NULL,NULL,NULL,K.R. Pura,NULL,FKKG000334,NULL,NULL,NULL,FKUSR00342,2023-12-15 23:06:37.153779+00,NULL,NULL,Bengaluru East Corporation,East Zone 2,NULL
FKID005055,unplanned,12.9006323,77.5437131,0,0,"Subramanyapura Main Road, Muniswamy Naidu Layout, Uttarahalli, Bengaluru, Karnataka. Pin-560061 (India)",,pot_holes,FALSE,2023-12-15 22:49:24.516+00,NULL,closed,yes,2023-12-23 23:36:00.645615+00,,,bad road,,,Non-corridor,Low,NULL,NULL,NULL,2023-12-15 22:50:35.39872+00,NULL,1,FKUSR00176,FKUSR00001,NULL,NULL,NULL,K.S. Layout,NULL,FKKG000169,NULL,NULL,NULL,FKUSR00176,2023-12-23 23:36:00.644882+00,NULL,NULL,Bengaluru South Corporation,South Zone 1,NULL
FKID005056,unplanned,12.8985353,77.5444672,0,0,"Vasanthapura Main Road, YS Adinarayana Colony, Vasantapura, Bengaluru, Karnataka. Pin-560061 (India)",,pot_holes,FALSE,2023-12-15 22:52:27.544+00,NULL,closed,yes,2023-12-23 23:35:25.884664+00,,,bad road,,,Non-corridor,Low,NULL,NULL,NULL,2023-12-15 22:52:51.62441+00,NULL,1,FKUSR00176,FKUSR00001,NULL,NULL,NULL,K.S. Layout,NULL,FKKG000169,NULL,NULL,NULL,FKUSR00176,2023-12-23 23:35:25.884152+00,NULL,NULL,Bengaluru South Corporation,South Zone 1,NULL
FKID005057,unplanned,12.8985353,77.5444672,0,0,"Vasanthapura Main Road, YS Adinarayana Colony, Vasantapura, Bengaluru, Karnataka. Pin-560061 (India)",,pot_holes,FALSE,2023-12-15 22:51:52.715+00,NULL,closed,yes,2023-12-23 23:35:29.088597+00,,,bad road,,,Non-corridor,Low,NULL,NULL,NULL,2023-12-15 22:52:23.98591+00,NULL,1,FKUSR00176,FKUSR00001,NULL,NULL,NULL,K.S. Layout,NULL,FKKG000169,NULL,NULL,NULL,FKUSR00176,2023-12-23 23:35:29.088105+00,NULL,NULL,Bengaluru South Corporation,South Zone 1,NULL
FKID005058,unplanned,12.9005867,77.5438265,0,0,"Subramanyapura Main Road, Muniswamy Naidu Layout, Uttarahalli, Bengaluru, Karnataka. Pin-560061 (India)",,pot_holes,FALSE,2023-12-15 22:50:37.082+00,NULL,closed,yes,2023-12-23 23:35:58.339874+00,,,bad road,,,Non-corridor,Low,NULL,NULL,NULL,2023-12-15 22:51:50.701704+00,NULL,1,FKUSR00176,FKUSR00001,NULL,NULL,NULL,K.S. Layout,NULL,FKKG000169,NULL,NULL,NULL,FKUSR00176,2023-12-23 23:35:58.33921+00,NULL,NULL,Bengaluru South Corporation,South Zone 1,NULL
FKID005059,unplanned,12.8987151,77.5434386,0,0,"Gubbalala Main Road, Balaji Layout, Subramanyapura, Bengaluru, Karnataka. Pin-560061 (India)",,pot_holes,FALSE,2023-12-15 22:53:50.627+00,NULL,closed,yes,2023-12-23 23:35:09.263937+00,,,bad road,,,Non-corridor,Low,NULL,NULL,NULL,2023-12-15 22:54:45.356426+00,NULL,1,FKUSR00176,FKUSR00001,NULL,NULL,NULL,K.S. Layout,NULL,FKKG000169,NULL,NULL,NULL,FKUSR00176,2023-12-23 23:35:09.26337+00,NULL,NULL,Bengaluru South Corporation,South Zone 1,NULL
FKID005060,unplanned,13.0013317,77.5254817,0,0,"2nd A Main Road, Kempegowda Layout, Laggere, Bengaluru, Karnataka. Pin-560058 (India)",,vehicle_breakdown,FALSE,2024-01-14 05:53:40.193+00,NULL,closed,no,2024-01-14 07:13:47.993753+00,,,ಡೀಸೆಲ್ ಖಾಲಿ ಯಾಗಿ ನಿಂತಿದೆ ಸರ್.,heavy_vehicle,FKN00GL2532,Non-corridor,Low,NULL,NULL,NULL,2024-01-14 05:54:47.929429+00,NULL,1,FKUSR00131,FKUSR00001,NULL,NULL,NULL,Rajajinagar,NULL,FKKG000125,NULL,NULL,NULL,FKUSR00131,2024-01-14 07:13:47.610485+00,NULL,NULL,Bengaluru West Corporation,West Zone 1,NULL
FKID005061,unplanned,13.0628382,77.457775,13.0629032,77.4582996,"Mumbai Bengaluru Highway, Madanaiyakanahalli, Bengaluru, Karnataka. Pin-562162 (India)","Mumbai Bengaluru Highway, Madanaiyakanahalli, Bengaluru, Karnataka. Pin-562162 (India)",vehicle_breakdown,TRUE,2023-12-15 21:06:07.231+00,NULL,closed,yes,2023-12-15 23:35:47.831222+00,,,Incoming main road near madhanayakanahalli,heavy_vehicle,FKN00GL2533,Non-corridor,Low,NULL,NULL,NULL,2023-12-15 21:10:50.386088+00,NULL,1,FKUSR00194,FKUSR00001,NULL,NULL,NULL,No Police Station,NULL,FKKG000186,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
FKID005062,unplanned,13.0008764,77.5253349,0,0,"1st Main Road, Kempegowda Layout, Laggere, Bengaluru, Karnataka. Pin-560058 (India)",,test_demo,FALSE,2024-01-14 07:13:53.233+00,NULL,closed,no,2024-01-14 07:15:10.959707+00,,,[PERSON],,,Non-corridor,Low,NULL,NULL,NULL,2024-01-14 07:14:49.229151+00,NULL,1,FKUSR00131,FKUSR00131,NULL,NULL,NULL,Rajajinagar,NULL,FKKG000125,NULL,NULL,NULL,FKUSR00131,2024-01-14 07:15:10.589169+00,NULL,NULL,Bengaluru West Corporation,West Zone 1,NULL
FKID005063,unplanned,12.8957185,77.5858889,0,0,"24th Main Road, Aishwarya Splendour, JP Nagar Phase 7, Bengaluru, Karnataka. Pin-560078 (India)",,pot_holes,FALSE,2023-12-16 00:11:33.584+00,NULL,active,yes,2023-12-16 00:13:05.498293+00,,,,,,Non-corridor,Low,NULL,NULL,NULL,2023-12-16 00:12:12.459061+00,NULL,1,FKUSR01577,FKUSR00001,NULL,NULL,NULL,J.P. Nagar,NULL,FKKG001489,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bengaluru South Corporation,South Zone 2,NULL
FKID005064,unplanned,12.8734856,77.6249806,0,0,"2nd Main Road, Arundathi Nagar, Begur, Bengaluru, Karnataka. Pin-560114 (India)",,pot_holes,FALSE,2023-12-16 01:24:33.893+00,NULL,active,yes,2023-12-16 01:26:08.378252+00,,,Potholes,,,Non-corridor,Low,NULL,NULL,NULL,2023-12-16 01:25:05.244451+00,NULL,1,FKUSR00172,FKUSR00001,NULL,NULL,NULL,Hulimavu,NULL,FKKG000165,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bengaluru South Corporation,South Zone 1,NULL
FKID005065,unplanned,12.8732336,77.6250213,0,0,"Begur Koppa Road, Anjaneya Swami Circle, Begur, Bengaluru, Karnataka. Pin-560114 (India)",,pot_holes,FALSE,2023-12-16 01:23:15.953+00,NULL,active,yes,2023-12-16 01:27:29.406445+00,,,Potholes,,,Non-corridor,Low,NULL,NULL,NULL,2023-12-16 01:24:30.889429+00,NULL,1,FKUSR00172,FKUSR00001,NULL,NULL,NULL,Hulimavu,NULL,FKKG000165,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bengaluru South Corporation,South Zone 1,NULL
FKID005066,unplanned,12.862841,77.5909922,0,0,"Bannerghatta Main Road, Radiant White Orchid, Kalena Agrahara, Bengaluru, Karnataka. Pin-560076 (India)",,vehicle_breakdown,FALSE,2023-12-16 00:02:08.463+00,NULL,closed,yes,2023-12-16 02:35:47.926745+00,,,[PERSON] one wheal cut sir it will take 15 to 20 mins sir,others,FKN00GL2534,Bannerghata Road,High,NULL,NULL,NULL,2023-12-16 00:04:15.379843+00,NULL,1,FKUSR01352,FKUSR00001,NULL,NULL,NULL,Hulimavu,NULL,FKKG001408,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bengaluru South Corporation,South Zone 1,NULL
FKID005067,unplanned,12.8734226,77.6251124,0,0,"Begur Koppa Road, Anjaneya Swami Circle, Begur, Bengaluru, Karnataka. Pin-560114 (India)",,pot_holes,FALSE,2023-12-16 01:25:10.679+00,NULL,active,yes,2023-12-16 01:26:19.424122+00,,,Potholes,,,Non-corridor,Low,NULL,NULL,NULL,2023-12-16 01:25:47.805174+00,NULL,1,FKUSR00172,FKUSR00001,NULL,NULL,NULL,Hulimavu,NULL,FKKG000165,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bengaluru South Corporation,South Zone 1,NULL
FKID005068,unplanned,12.8873546,77.7383875,0,0,"Sarjapura Main Road, Muthanallur Cross, Dommasandra Anekal Taluka, Bengaluru, Karnataka. Pin-562125 (India)",,others,FALSE,2024-01-14 07:27:58.255+00,NULL,active,yes,2024-01-14 07:59:13.981784+00,,,Need to remove electric pole because pole in midle of the road causing sevior troubles to people's and getting shock electric⚡ shock,,,Non-corridor,Low,NULL,NULL,NULL,2024-01-14 07:29:43.094342+00,NULL,1,FKUSR00524,FKUSR00001,NULL,NULL,NULL,No Police Station,NULL,FKKG000513,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
FKID005069,unplanned,12.8733786,77.6251986,0,0,"Bettadasanapura Main Road, Anjaneya Swami Circle, Begur, Bengaluru, Karnataka. Pin-560114 (India)",,pot_holes,FALSE,2023-12-16 01:25:51.052+00,NULL,active,yes,2023-12-16 01:26:34.634045+00,,,Potholes,,,Non-corridor,Low,NULL,NULL,NULL,2023-12-16 01:26:14.389224+00,NULL,1,FKUSR00172,FKUSR00001,NULL,NULL,NULL,Hulimavu,NULL,FKKG000165,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bengaluru South Corporation,South Zone 1,NULL
FKID005070,unplanned,13.0018255,77.5839711,0,0,"Sankey Road, Rajamahal Guttahalli, Bengaluru, Karnataka. Pin-560003 (India)",,vehicle_breakdown,FALSE,2024-01-14 04:59:58.238+00,NULL,closed,yes,2024-01-14 09:37:20.363609+00,,,,ksrtc_bus,FKN00GL2535,Bellary Road 1,High,NULL,NULL,NULL,2024-01-14 05:01:48.920617+00,NULL,1,FKUSR00722,FKUSR00001,NULL,NULL,NULL,Sadashivanagar,NULL,FKKG000706,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bengaluru West Corporation,West Zone 2,NULL
FKID005071,unplanned,12.9983001,77.5844179,0,0,"Sankey Road, RV Layout, Seshadripuram, Bengaluru, Karnataka. Pin-560020 (India)",,vehicle_breakdown,FALSE,2024-01-14 04:45:40.089+00,NULL,closed,yes,2024-01-14 07:35:47.981941+00,,,[PERSON] to palce cross,others,FKN00GL2536,Bellary Road 1,High,NULL,NULL,NULL,2024-01-14 04:47:28.045843+00,NULL,1,FKUSR00208,FKUSR00001,NULL,NULL,NULL,Sadashivanagar,NULL,FKKG000200,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bengaluru West Corporation,West Zone 2,NULL
FKID005072,unplanned,12.8732948,77.6249204,0,0,"Begur Koppa Road, Anjaneya Swami Circle, Begur, Bengaluru, Karnataka. Pin-560114 (India)",,pot_holes,FALSE,2023-12-16 01:28:14.384+00,NULL,active,yes,2023-12-16 01:29:03.043128+00,,,Potholes,,,Non-corridor,Low,NULL,NULL,NULL,2023-12-16 01:28:32.772298+00,NULL,1,FKUSR00172,FKUSR00001,NULL,NULL,NULL,Hulimavu,NULL,FKKG000165,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bengaluru South Corporation,South Zone 1,NULL
FKID005073,unplanned,12.8733061,77.6249084,0,0,"Akshaya Nagar Road, Anjaneya Swami Circle, Begur, Bengaluru, Karnataka. Pin-560114 (India)",,pot_holes,FALSE,2023-12-16 01:27:49.027+00,NULL,active,yes,2023-12-16 01:28:36.060383+00,,,Potholes,,,Non-corridor,Low,NULL,NULL,NULL,2023-12-16 01:28:11.477915+00,NULL,1,FKUSR00172,FKUSR00001,NULL,NULL,NULL,Hulimavu,NULL,FKKG000165,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bengaluru South Corporation,South Zone 1,NULL
FKID005074,unplanned,13.0566434,77.4730025,0,0,"Bangalore Neelamangla Toll Plaza, Madavara, Bengaluru, Karnataka. Pin-560073 (India)",,vehicle_breakdown,FALSE,2024-01-14 08:09:17.983+00,NULL,closed,yes,2024-01-14 10:35:47.921954+00,,,Disel prablam,truck,FKN00GL2537,Non-corridor,Low,Goods,Disel vacum prablam,12,2024-01-14 08:11:36.227643+00,NULL,1,FKUSR00061,FKUSR00001,NULL,NULL,NULL,No Police Station,NULL,FKKG000055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
FKID005075,unplanned,12.8732949,77.6249151,0,0,"Akshaya Nagar Road, Anjaneya Swami Circle, Begur, Bengaluru, Karnataka. Pin-560114 (India)",,pot_holes,FALSE,2023-12-16 01:28:35.341+00,NULL,active,yes,2023-12-16 01:30:00.828252+00,,,Potholes,,,Non-corridor,Low,NULL,NULL,NULL,2023-12-16 01:29:30.059334+00,NULL,1,FKUSR00172,FKUSR00001,NULL,NULL,NULL,Hulimavu,NULL,FKKG000165,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bengaluru South Corporation,South Zone 1,NULL
FKID005076,unplanned,13.0542733,77.7627317,13.0542733,77.7627317,"MBT Road, Brigade Golden Triangle, Sannatammanahalli, Bengaluru, Karnataka. Pin-560049 (India)","MBT Road, Brigade Golden Triangle, Sannatammanahalli, Bengaluru, Karnataka. Pin-560049 (India)",vehicle_breakdown,TRUE,2024-01-14 17:53:20.642+00,NULL,closed,yes,2024-01-14 18:55:41.086385+00,,,Starting problem,heavy_vehicle,FKN00GL2538,Non-corridor,Low,NULL,NULL,NULL,2024-01-14 17:54:43.12575+00,NULL,1,FKUSR00561,FKUSR00001,NULL,NULL,NULL,K.R. Pura,NULL,FKKG000550,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
FKID005077,unplanned,12.8067551,77.663391,0,0,"Bommasandra Jigani Link Road, Y Krishna Reddy Housing Complex, Yarandahalli, Bengaluru, Karnataka. Pin-560099 (India)",,pot_holes,FALSE,2023-12-16 03:40:34.466+00,NULL,active,yes,2023-12-16 03:50:09.322079+00,,,[PHONE],,,Non-corridor,Low,NULL,NULL,NULL,2023-12-16 03:41:10.885781+00,NULL,1,FKUSR00203,FKUSR00001,NULL,NULL,NULL,Electronic City,NULL,FKKG000195,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
FKID005078,unplanned,12.8947067,77.6258933,0,0,"Begur Main Road, Chikka Abbaiah Layout, Hongasandra, Bengaluru, Karnataka. Pin-560068 (India)",,pot_holes,FALSE,2023-12-16 04:15:31.739+00,NULL,active,yes,2023-12-16 04:17:09.680362+00,,,"Lenth-4 ft,width-2ft,depth-.6ft",,,Non-corridor,Low,NULL,NULL,NULL,2023-12-16 04:16:15.587072+00,NULL,1,FKUSR00553,FKUSR00001,NULL,NULL,NULL,Madiwala,NULL,FKKG000542,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bengaluru South Corporation,South Zone 2,NULL
FKID005079,unplanned,13.0376493,77.6521579,0,0,"Hennuru Road, Puttana Layout, Horamavu Agara, Horamavu, Bengaluru, Karnataka. Pin-560043 (India)",,road_conditions,FALSE,2023-12-16 04:12:42.71+00,NULL,closed,yes,2024-03-09 23:18:11.786759+00,,,,,,Non-corridor,Low,NULL,NULL,NULL,2023-12-16 04:14:06.088865+00,NULL,1,FKUSR00010,FKUSR00001,NULL,NULL,NULL,Hennuru,NULL,FKKG000006,NULL,NULL,NULL,FKUSR00010,2024-03-09 23:18:11.786218+00,NULL,NULL,Bengaluru East Corporation,East Zone 2,NULL
FKID005080,unplanned,12.8932515,77.6215089,0,0,"10th Main Road, Pragathi Nagar, Hongasandra, Bengaluru, Karnataka. Pin-560068 (India)",,pot_holes,FALSE,2023-12-16 04:14:32.16+00,NULL,active,yes,2023-12-16 04:16:01.096089+00,,,"Lenth-4 ft,depth-0.6ft,width-4ft",,,Non-corridor,Low,NULL,NULL,NULL,2023-12-16 04:15:20.826296+00,NULL,1,FKUSR00553,FKUSR00001,NULL,NULL,NULL,Madiwala,NULL,FKKG000542,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bengaluru South Corporation,South Zone 2,NULL
FKID005081,unplanned,12.9448609,77.7470882,12.9447986,77.747105,"Varthur Main Road, KSRTC Travel House Junction, Varthur Marattahalli, Bengaluru, Karnataka. Pin-560087 (India)","Varthur Main Road, KSRTC Travel House Junction, Varthur Marattahalli, Bengaluru, Karnataka. Pin-560087 (India)",vehicle_breakdown,TRUE,2024-01-14 18:43:55.81+00,NULL,closed,yes,2024-01-14 21:35:47.603962+00,,,.... heavy [PERSON] offload varthur bridge towards varthur [PERSON] sir,heavy_vehicle,FKN00GL2539,Non-corridor,Low,NULL,NULL,NULL,2024-01-14 18:45:45.722012+00,NULL,1,FKUSR01578,FKUSR00001,NULL,NULL,NULL,Whitefield,NULL,FKKG001490,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bengaluru East Corporation,East Zone 1,NULL
FKID005082,unplanned,13.0489099,77.6456761,0,0,"Hennur Main Road, Geddalahalli, Bengaluru, Karnataka. Pin-560077 (India)",,road_conditions,FALSE,2024-01-14 21:36:58.514+00,NULL,closed,yes,2024-03-26 05:06:27.820479+00,,,White tapping,,,Non-corridor,Low,NULL,NULL,NULL,2024-01-14 21:38:43.899737+00,NULL,1,FKUSR01223,FKUSR00001,NULL,NULL,NULL,Hennuru,NULL,FKKG001183,NULL,NULL,NULL,FKUSR01223,2024-03-26 05:06:27.81962+00,NULL,NULL,Bengaluru East Corporation,East Zone 2,NULL
FKID005083,unplanned,12.9996438,77.6665625,0,0,"3rd A Main Road, Purva Midtown Residence, Vijnapura, Dooravani Nagar, Bengaluru, Karnataka. Pin-560016 (India)",,vehicle_breakdown,FALSE,2024-01-14 20:31:50.552+00,NULL,closed,yes,2024-01-14 22:35:48.003108+00,,,Hgv vehicle breakdown traffic normal moving sir,heavy_vehicle,FKN00GL2540,ORR North 1,High,NULL,NULL,NULL,2024-01-14 20:34:16.643531+00,NULL,1,FKUSR00535,FKUSR00001,NULL,NULL,NULL,Banaswadi,NULL,FKKG000524,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bengaluru East Corporation,East Zone 2,NULL
FKID005084,unplanned,13.2037217,77.66538,0,0,"Bengaluru Bellary Road, Ozone Urbana Township, Kannamangala Devanahalli, Bengaluru, Karnataka. Pin-562110 (India)",,vehicle_breakdown,FALSE,2024-01-27 22:03:46.585+00,NULL,closed,yes,2024-01-28 00:35:47.829542+00,,,,truck,FKN00GL2541,Non-corridor,Low,Goods carried,Tyre brust,25,2024-01-27 22:06:38.096994+00,NULL,1,FKUSR01579,FKUSR00001,NULL,NULL,NULL,Devanahalli Airport,NULL,FKKG001491,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
FKID005085,unplanned,13.0480034,77.5001494,0,0,"Mumbai Bengaluru Highway, Sobha Garrison, Nagasandra, Bengaluru, Karnataka. Pin-560073 (India)",,vehicle_breakdown,FALSE,2023-12-16 20:47:49.167+00,NULL,closed,yes,2023-12-16 23:35:47.706656+00,,,This vehicle battery problem at IKEA opposite on flyover towards city traffic movement normal sir,lcv,FKN00GL2542,Non-corridor,Low,NULL,NULL,NULL,2023-12-16 20:50:36.802772+00,NULL,1,FKUSR00338,FKUSR00001,NULL,NULL,NULL,Chikkabanavara,NULL,FKKG000330,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bengaluru North Corporation,North Zone 2,NULL
FKID005086,planned,13.0395111,77.6413561,0,0,"Kempegowda Road, Skyline Retreat, Vaddrapalya, Hennuru, Bengaluru, Karnataka. Pin-560043 (India)",,construction,FALSE,2023-12-16 19:39:03.642+00,2023-12-17 10:40:46+00,closed,yes,2023-12-17 11:35:48.257241+00,,,Path construction at [LOCATION] sir [PERSON] bagalur road,,,Airport New South Road,High,NULL,NULL,NULL,2023-12-16 19:42:57.352524+00,NULL,1,FKUSR00318,FKUSR00001,NULL,NULL,NULL,Hennuru,NULL,FKKG000310,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bengaluru North Corporation,North Zone 1,NULL
FKID005087,unplanned,12.973092,77.5130496,0,0,"Dr Rajkumar Puniya Bhoomi Road, Nagarbhavi Stage 2, Bengaluru, Karnataka. Pin-560072 (India)",,accident,FALSE,2024-01-27 21:19:07.74+00,NULL,closed,no,2024-01-27 22:12:28.340849+00,,,ಹಸು ರಸ್ತೆಯಲ್ಲಿ ಬಂದಿದೆ ಅಂತ ಮುಂದಿನ ಕಾರು break ಹಾಕಿದಾಗ ಹಿಂದೆ ಬರುತ್ತಿದ್ದ ಮೂರು [LOCATION] ಆಕ್ಸಿಡೆಂಟ್ ಆಗಿರುತ್ತದೆ,,,Non-corridor,Low,NULL,NULL,NULL,2024-01-27 21:21:33.57522+00,NULL,1,FKUSR00135,FKUSR00001,NULL,NULL,NULL,Jnanabharathi,NULL,FKKG000129,NULL,NULL,NULL,FKUSR00135,2024-01-27 22:12:28.340291+00,NULL,NULL,NULL,NULL,NULL
FKID005088,unplanned,12.9145203,77.568181,0,0,"Subramanyapura Main Road, PSTI Quarters, Banashankari Stage 2, Bengaluru, Karnataka. Pin-560078 (India)",,vehicle_breakdown,FALSE,2024-01-27 20:31:02.644+00,NULL,closed,yes,2024-01-27 22:35:47.755079+00,,,Auto off road due to puncture at [PERSON] canteen towards yarabnagara jn traffic normal sir,auto,FKN00GL2543,ORR West 1,High,NULL,NULL,NULL,2024-01-27 20:33:10.913316+00,NULL,1,FKUSR00262,FKUSR00001,NULL,NULL,NULL,K.S. Layout,NULL,FKKG000254,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
